Published,Weekday(Monday==0),Updated,ID,Version,Title
2024-07-02T17:59:56Z,27,2024-07-02T17:59:56Z,2407.02490,1,'MInference 1.0: Accelerating Pre-filling for Long-Context LLMs via  Dynamic Sparse Attention'
2024-07-02T17:59:50Z,27,2024-07-02T17:59:50Z,2407.02489,1,'Magic Insert: Style-Aware Drag-and-Drop'
2024-07-02T17:59:29Z,27,2024-07-02T17:59:29Z,2407.02486,1,'Neurocache: Efficient Vector Retrieval for Long-range Language Modeling'
2024-07-02T17:59:17Z,27,2024-07-02T17:59:17Z,2407.02485,1,'RankRAG: Unifying Context Ranking with Retrieval-Augmented Generation in  LLMs'
2024-07-02T17:58:58Z,27,2024-07-02T17:58:58Z,2407.02484,1,'Characterizing the Interpretability of Attention Maps in Digital  Pathology'
2024-07-02T17:58:23Z,27,2024-07-02T17:58:23Z,2407.02483,1,'MMedAgent: Learning to Use Medical Tools with Multi-modal Agent'
2024-07-02T17:58:07Z,27,2024-07-02T17:58:07Z,2407.02482,1,'Boosting Consistency in Story Visualization with Rich-Contextual  Conditional Diffusion Models'
2024-07-02T17:55:03Z,27,2024-07-02T17:55:03Z,2407.02477,1,'Understanding Alignment in Multimodal LLMs: A Comprehensive Study'
2024-07-02T17:53:56Z,27,2024-07-02T17:53:56Z,2407.02476,1,'Scalable Multi-Output Gaussian Processes with Stochastic Variational  Inference'
2024-07-02T17:52:25Z,27,2024-07-02T17:52:25Z,2407.02474,1,'Free Energy in a Circumplex Model of Emotion'
2024-07-02T17:52:12Z,27,2024-07-02T17:52:12Z,2407.02473,1,'Open Scene Graphs for Open World Object-Goal Navigation'
2024-07-02T17:51:27Z,27,2024-07-02T17:51:27Z,2407.02472,1,'ValueScope: Unveiling Implicit Norms and Values via Return Potential  Model of Social Interactions'
2024-07-02T17:47:03Z,27,2024-07-03T13:24:02Z,2407.02466,2,'PWM: Policy Learning with Large World Models'
2024-07-02T17:46:42Z,27,2024-07-02T17:46:42Z,2407.02465,1,'Belief sharing: a blessing or a curse'
2024-07-02T17:40:06Z,27,2024-07-02T17:40:06Z,2407.02461,1,'Decentralized Intelligence Network (DIN)'
2024-07-02T17:32:34Z,27,2024-07-02T17:32:34Z,2407.02455,1,'SUPER: Seated Upper Body Pose Estimation using mmWave Radars'
2024-07-02T17:26:32Z,27,2024-07-02T17:26:32Z,2407.02449,1,'Revisión de Métodos de Planificación de Camino de Cobertura para  Entornos Agrícolas'
